karata,secenje,boja,jasnoca,dubina,sto,cena,x,y,z
0.53,4,12,6,60.6,55,1753,5.26,5.23,3.18
0.53,4,12,6,61.9,58,1753,5.2,5.17,3.21
0.53,4,12,6,61.4,60,1753,5.21,5.18,3.19
0.53,5,12,6,61.8,55,1753,5.23,5.19,3.22
0.53,5,12,6,61.5,55,1753,5.27,5.2,3.22
0.57,2,12,6,59.5,57,1754,5.39,5.43,3.22
0.54,2,11,7,61.6,56,1754,5.23,5.26,3.23
0.54,5,13,6,60.8,57,1754,5.24,5.29,3.2
0.54,4,11,7,61.1,59,1754,5.22,5.26,3.2
0.54,5,11,7,61.3,57,1754,5.25,5.28,3.23
0.57,5,12,6,61.7,57,1754,5.33,5.36,3.3
0.54,5,11,7,62.3,55,1754,5.2,5.24,3.25
0.54,5,13,6,61.4,57,1754,5.21,5.25,3.21
0.54,5,11,7,62,56,1754,5.21,5.24,3.24
0.54,5,13,6,61,56,1754,5.25,5.28,3.21
0.54,5,13,6,61.9,55,1754,5.2,5.24,3.23
0.54,4,13,6,59.2,58,1754,5.32,5.35,3.16
0.54,5,13,6,62.2,55,1754,5.21,5.24,3.25
0.54,5,13,6,60.5,56,1754,5.26,5.28,3.19
0.54,5,13,6,61.7,55,1754,5.24,5.27,3.24
0.54,5,13,6,61.9,57,1754,5.2,5.23,3.23
0.54,5,11,7,61.8,54,1754,5.22,5.24,3.23
0.57,4,12,6,60.3,58,1754,5.4,5.44,3.27
0.53,5,11,7,61.2,55,1754,5.23,5.26,3.21
0.55,5,12,7,62.3,53,1754,5.28,5.31,3.3
0.55,2,14,6,60.4,59,1755,5.29,5.34,3.21
0.56,2,13,6,61.7,56,1755,5.25,5.31,3.26
0.56,2,13,6,61,58,1755,5.29,5.34,3.24
0.5,2,13,7,61.4,55,1755,5.09,5.14,3.14
0.5,2,13,7,62.6,57,1755,5.02,5.08,3.16
0.55,4,12,7,61,59,1755,5.26,5.29,3.22
0.59,5,13,6,61.4,56,1755,5.33,5.42,3.3
0.55,5,14,6,62.7,57,1755,5.2,5.23,3.27
0.5,5,13,7,62,58,1755,5.09,5.14,3.17
0.3,4,10,7,61.3,58,526,4.29,4.32,2.64
0.3,1,11,6,63.5,54,526,4.25,4.28,2.71
0.3,2,11,6,61.4,54,526,4.31,4.36,2.66
0.3,1,13,6,63.3,55,526,4.26,4.3,2.71
0.3,1,10,7,63.1,57,526,4.24,4.26,2.68
0.3,2,11,6,63,56,526,4.27,4.3,2.7
0.3,5,10,7,61.3,56,526,4.31,4.33,2.65
0.3,2,11,6,60.6,61,526,4.29,4.32,2.61
0.3,1,11,6,63.1,56,526,4.25,4.28,2.69
0.3,2,10,7,63,59,526,4.21,4.27,2.67
0.3,5,11,6,61.7,56,526,4.31,4.35,2.67
0.3,2,10,7,62.9,57,526,4.26,4.29,2.69
0.3,5,11,6,62.2,57,526,4.26,4.32,2.67
0.3,2,11,6,63,55,526,4.29,4.31,2.71
0.3,5,10,7,62.3,55,526,4.29,4.34,2.69
0.3,5,11,6,62.3,56,526,4.27,4.3,2.67
0.3,1,10,7,63.9,55,526,4.26,4.28,2.73
0.3,2,10,7,60.4,61,526,4.3,4.34,2.61
0.3,1,11,6,63.9,55,526,4.27,4.28,2.73
0.3,5,10,7,61.4,54,526,4.33,4.37,2.67
0.58,5,10,6,61.2,56,1755,5.41,5.39,3.3
0.51,2,14,7,61,57,1756,5.15,5.18,3.15
0.59,2,10,7,62.1,55,1757,5.37,5.41,3.35
0.51,5,11,7,61.8,60,1757,5.08,5.12,3.15
0.6,1,11,7,60.1,61,1757,5.44,5.5,3.29
0.51,5,13,7,62.7,56,1758,5.14,5.1,3.21
0.5,2,14,6,60.8,56,1758,5.14,5.16,3.13
0.51,5,13,7,61.5,56,1758,5.11,5.16,3.16
0.58,1,13,6,63.1,56,1758,5.26,5.33,3.34
0.51,4,13,7,61.8,58,1758,5.13,5.09,3.16
0.52,5,11,7,62.4,55.1,1758,5.11,5.15,3.2
0.56,1,12,7,63,59,1758,5.24,5.27,3.31
0.5,4,14,6,62.8,58,1758,5.03,5,3.15
0.58,5,11,6,61.9,56,1758,5.38,5.34,3.32
0.51,4,13,7,62,61,1758,5.14,5.11,3.18
0.5,1,14,6,63.7,56,1758,5.09,5.05,3.23
0.5,2,14,6,63.4,56,1758,5.1,5.05,3.22
0.5,2,14,6,63.3,54,1758,5.07,5.04,3.2
0.5,2,14,6,63.4,57,1758,5.09,5.04,3.21
0.9,3,10,3,66.9,63,1758,6.04,5.91,4
0.57,5,10,6,61.5,57,1759,5.35,5.38,3.3
0.58,5,10,7,61.1,57,1759,5.38,5.42,3.3
0.5,5,13,7,61.9,54.1,1759,5.09,5.15,3.17
0.51,5,13,7,60.9,56,1759,5.16,5.22,3.16
0.57,4,12,6,59.8,59,1760,5.4,5.37,3.22
0.58,5,11,6,61.2,56,1760,5.37,5.41,3.3
0.52,5,13,6,61.5,56,1760,5.16,5.18,3.18
0.51,1,13,7,57.9,63,1760,5.24,5.39,3.08
0.63,3,10,7,57.3,62.5,1760,5.65,5.7,3.25
0.57,5,12,6,62.1,55,1760,5.35,5.31,3.31
0.57,5,12,6,62.3,55,1760,5.36,5.3,3.32
0.57,4,12,6,62,54,1760,5.34,5.31,3.3
0.54,5,11,7,62.2,56,1760,5.23,5.19,3.24
0.54,4,13,6,60.7,56,1760,5.32,5.29,3.22
0.54,2,13,6,63.1,58,1760,5.21,5.13,3.26
0.54,4,11,7,61.6,58,1760,5.25,5.21,3.22
0.54,4,11,7,61.1,60,1760,5.28,5.23,3.21
0.57,4,12,6,60.4,60,1760,5.36,5.31,3.22
0.57,4,12,6,59.5,60,1760,5.44,5.35,3.21
0.71,5,12,3,60.1,57,1761,5.79,5.76,3.47
0.58,5,11,6,61.9,55,1761,5.33,5.36,3.31
0.58,5,11,6,60,56,1761,5.45,5.48,3.28
0.56,5,12,6,62.6,56,1761,5.28,5.3,3.31
0.58,5,13,6,62.1,55,1761,5.35,5.34,3.32
0.54,5,10,7,60.9,55,1762,5.28,5.3,3.22
0.55,5,11,7,61.5,57,1763,5.23,5.28,3.23
0.54,5,14,6,60.9,56,1763,5.3,5.27,3.22
0.54,5,9,10,62.5,55,1763,5.21,5.26,3.27
0.57,4,13,6,62,58,1763,5.38,5.33,3.32
0.59,2,12,6,62,58,1764,5.35,5.42,3.34
0.55,5,13,7,61.5,57,1764,5.23,5.27,3.23
0.58,5,10,7,62.3,57,1764,5.33,5.36,3.33
0.5,4,12,7,60.6,59,1764,5.19,5.14,3.13
0.54,5,13,6,62.4,56,1765,5.23,5.19,3.25
0.51,5,12,7,60.2,56,1765,5.22,5.24,3.15
0.53,4,12,7,59.4,58,1766,5.32,5.28,3.15
0.55,5,13,6,59.3,57,1767,5.43,5.39,3.21
0.51,5,14,6,60.5,56,1767,5.21,5.2,3.15
0.52,2,13,7,59.6,58,1767,5.21,5.26,3.12
0.52,5,12,7,62.1,56,1767,5.14,5.2,3.2
0.63,1,10,7,62.9,54,1767,5.47,5.56,3.47
0.52,5,13,6,61,57,1767,5.21,5.19,3.17
0.52,5,13,6,61.3,55,1767,5.22,5.19,3.19
0.52,5,13,6,61.5,56,1767,5.17,5.14,3.17
0.55,5,14,6,61,56,1768,5.31,5.28,3.23
0.5,5,13,6,60.8,55,1768,5.19,5.16,3.15
0.5,5,13,6,60.8,57,1768,5.16,5.13,3.13
0.53,5,11,6,61.6,57,1769,5.15,5.2,3.19
0.51,5,14,6,60.8,57,1769,5.18,5.21,3.16
0.59,4,12,6,61.5,58,1769,5.45,5.41,3.34
0.56,2,13,6,61.1,57,1770,5.33,5.38,3.27
0.56,5,10,7,61.8,55,1770,5.29,5.33,3.28
0.54,4,12,7,60,59,1770,5.3,5.23,3.16
0.62,4,11,7,62.9,58,1770,5.41,5.37,3.39
0.54,1,13,6,60.2,61,1771,5.27,5.32,3.19
0.58,5,12,7,61.9,54,1772,5.33,5.37,3.31
0.54,5,12,7,60.9,57,1772,5.21,5.26,3.19
0.6,2,12,6,62.1,57,1772,5.37,5.39,3.34
0.53,5,13,7,60.4,57,1772,5.27,5.26,3.18
0.6,5,10,7,62,53,1772,5.44,5.46,3.38
0.53,5,11,7,61.6,55.7,1772,5.21,5.24,3.22
0.6,2,11,6,62.9,59,1773,5.35,5.39,3.38
0.52,2,13,6,63.5,54,1773,5.19,5.11,3.27
0.56,5,13,7,61.6,56,1773,5.26,5.32,3.26
0.54,4,12,7,61.8,59,1773,5.23,5.16,3.21
0.96,3,10,3,68.9,59,1773,6.09,5.96,4.15
0.51,2,12,6,58.6,58,1774,5.22,5.29,3.08
0.52,4,14,6,61.8,58,1774,5.15,5.2,3.2
0.52,5,14,6,61,57,1774,5.18,5.21,3.17
0.52,5,14,6,62.1,57,1774,5.13,5.17,3.2
0.71,1,8,6,63.8,58,1774,5.61,5.58,3.57
0.59,5,11,6,62.1,57,1774,5.36,5.39,3.34
0.54,5,13,6,61.6,56,1774,5.24,5.28,3.24
0.54,5,12,7,61.1,57,1774,5.28,5.3,3.23
0.57,4,14,6,60.4,57,1775,5.38,5.35,3.24
0.5,4,13,7,62.8,59,1775,5.09,5,3.17
0.7,4,8,6,62,62,1775,5.63,5.59,3.48
0.53,1,14,7,60.2,56,1775,5.22,5.28,3.16
0.53,1,13,7,63.2,56,1776,5.14,5.18,3.26
0.53,2,13,7,63,56,1776,5.13,5.16,3.24
0.53,5,13,6,62.8,57,1776,5.19,5.16,3.25
0.55,2,12,6,61.6,56.1,1777,5.29,5.31,3.27
0.55,2,12,6,62.1,55.4,1777,5.25,5.27,3.26
0.58,1,11,7,59,62,1777,5.44,5.48,3.22
0.9,4,11,3,61.3,59,1777,6.2,6.15,3.78
0.57,5,13,6,62.1,55,1778,5.37,5.33,3.32
0.54,2,12,7,59.9,57,1778,5.35,5.3,3.19
0.51,2,13,7,61.6,59,1778,5.1,5.12,3.15
0.52,5,12,7,61.2,57,1778,5.16,5.2,3.17
0.52,5,12,7,62,57,1778,5.13,5.16,3.19
0.52,5,12,7,62.3,55,1778,5.16,5.21,3.23
0.52,5,12,7,62.2,55,1778,5.14,5.18,3.21
0.52,2,12,7,61.7,56,1778,5.14,5.17,3.18
0.57,4,13,6,63,59,1778,5.29,5.25,3.32
0.53,3,13,7,62.3,67,1778,5.22,5.11,3.22
0.56,5,12,6,60.8,56,1778,5.33,5.3,3.23
0.56,4,12,6,59.6,58,1778,5.36,5.34,3.19
0.51,5,14,7,62.4,57,1779,5.09,5.13,3.19
0.51,5,14,7,62.5,57,1779,5.08,5.13,3.19
0.57,5,9,10,61,55,1779,5.38,5.41,3.29
0.51,5,10,7,61.2,55,1780,5.17,5.19,3.17
0.51,5,11,7,62.7,54,1781,5.1,5.08,3.19
0.51,5,11,7,59.7,57,1781,5.25,5.2,3.12
0.51,5,11,7,62.2,55,1781,5.14,5.11,3.19
0.51,5,11,7,61,55,1781,5.21,5.11,3.15
0.51,4,11,7,61.1,58,1781,5.19,5.12,3.15
0.51,5,11,7,61.7,55,1781,5.17,5.14,3.18
0.51,5,11,7,62.1,55,1781,5.17,5.14,3.2
0.51,4,11,7,62.3,58,1781,5.13,5.08,3.18
0.51,4,11,7,62.1,60,1781,5.11,5.1,3.17
0.51,5,11,7,61.9,56,1781,5.14,5.1,3.17
0.51,5,11,7,62.7,56,1781,5.1,5.08,3.19
0.51,4,11,7,62.9,58,1781,5.1,5.05,3.19
0.51,4,11,7,62,52,1781,5.37,5.05,3.23
0.51,5,11,7,62,56,1781,5.16,5.06,3.17
0.51,5,11,7,62.5,57,1781,5.14,5.07,3.19
0.51,4,13,6,60.5,56,1781,5.24,5.18,3.15
0.51,4,13,6,60.3,59,1781,5.22,5.2,3.14
0.51,5,13,6,61.9,55,1781,5.17,5.13,3.19
0.51,5,13,6,61.7,54,1781,5.18,5.13,3.18
0.51,5,13,6,60.4,57,1781,5.18,5.15,3.12
0.51,5,13,6,60.9,56,1781,5.2,5.15,3.15
0.51,5,13,6,61.4,57,1781,5.16,5.13,3.16
0.51,4,13,6,61.3,58,1781,5.15,5.13,3.15
0.51,4,13,6,61,60,1781,5.17,5.12,3.14
0.51,4,13,6,61.7,58,1781,5.15,5.12,3.17
0.51,5,13,6,61.9,56,1781,5.16,5.12,3.18
0.51,5,13,6,61.8,56,1781,5.14,5.12,3.17
0.51,4,13,6,61.3,60,1781,5.16,5.11,3.15
0.51,5,13,6,62,56,1781,5.15,5.11,3.18
0.51,5,13,6,62.4,57,1781,5.13,5.1,3.19
0.51,5,13,6,61.5,57,1781,5.12,5.09,3.14
0.51,5,13,6,62.5,55,1781,5.13,5.08,3.19
0.51,2,13,6,63.3,56,1781,5.12,5.08,3.23
0.51,5,13,6,62.6,55,1781,5.11,5.08,3.19
0.51,4,13,6,61.9,59,1781,5.11,5.06,3.15
0.51,4,13,6,62.5,59,1781,5.11,5.06,3.18
0.51,5,13,6,62.2,57,1781,5.11,5.08,3.17
0.51,5,13,6,61.8,57,1781,5.15,5.14,3.18
0.51,1,13,6,56.6,59,1781,5.37,5.26,3.01
0.51,2,12,6,60.5,63,1781,5.17,5.11,3.11
0.51,4,11,7,62.3,59,1781,5.12,5.06,3.17
0.7,5,8,7,62.2,56,1782,5.67,5.71,3.54
0.53,5,14,6,61.4,56,1783,5.21,5.18,3.19
0.53,5,14,6,61,56,1783,5.29,5.26,3.22
0.53,4,14,6,62.4,59,1783,5.14,5.18,3.22
0.53,5,14,6,60.9,57,1783,5.17,5.24,3.17
0.59,2,12,6,61.6,56,1784,5.39,5.41,3.33
0.52,3,12,7,57.2,59,1784,5.35,5.39,3.07
1,3,8,3,65,59,1784,6.27,6.17,4.05
0.57,2,13,6,61,57,1785,5.33,5.35,3.26
0.61,1,11,7,60.2,61,1785,5.47,5.52,3.3
0.55,4,13,6,60.5,58,1786,5.26,5.32,3.2
0.55,5,11,7,61.6,55,1786,5.29,5.32,3.27
0.55,5,11,7,60.9,55,1786,5.29,5.32,3.23
0.55,2,13,6,61.4,57,1786,5.27,5.29,3.24
0.55,2,11,7,62,57,1786,5.25,5.3,3.27
0.55,2,13,6,61.5,56,1786,5.25,5.28,3.24
0.53,5,13,6,60.9,56,1786,5.27,5.28,3.21
0.64,1,10,7,61.8,60.3,1786,5.47,5.53,3.4
0.54,4,12,6,59.4,57,1786,5.35,5.29,3.16
0.54,4,12,6,59.5,58,1786,5.36,5.29,3.17
0.54,5,12,6,60.3,55,1786,5.32,5.26,3.19
0.54,5,12,6,60.1,56,1786,5.31,5.28,3.18
0.54,5,12,6,61.4,57,1786,5.25,5.2,3.21
0.54,5,12,6,62.2,57,1786,5.24,5.21,3.25
0.54,4,12,6,61.8,58,1786,5.29,5.22,3.25
0.54,5,12,6,62.3,56,1786,5.2,5.17,3.23
0.54,2,14,6,63.2,55,1786,5.21,5.17,3.28
0.9,3,9,3,67.2,60,1786,5.96,5.88,3.98
0.51,5,14,6,62.7,55,1787,5.09,5.12,3.2
0.51,2,14,6,60.5,60,1787,5.16,5.19,3.13
0.51,2,14,6,61.1,59,1787,5.12,5.16,3.14
0.51,5,14,6,61.8,55,1787,5.15,5.18,3.19
0.51,5,14,6,61.8,55,1787,5.1,5.16,3.17
0.51,5,14,6,61.9,56,1787,5.11,5.14,3.17
0.51,5,14,6,62.3,55,1787,5.12,5.19,3.21
0.51,5,14,6,62.3,57,1787,5.09,5.12,3.18
0.3,4,10,7,61.4,59,526,4.3,4.33,2.65
0.3,2,11,6,62.2,60,526,4.24,4.25,2.64
0.3,5,10,7,61.6,55,526,4.27,4.3,2.64
0.3,4,10,7,62.5,58,526,4.27,4.34,2.69
0.3,4,10,7,62.2,60,526,4.23,4.29,2.65
0.3,4,10,7,62.6,59,526,4.26,4.3,2.68
0.3,5,10,7,62.2,57,526,4.28,4.3,2.67
0.3,5,11,6,61.3,56,526,4.28,4.33,2.64
0.3,5,10,7,62.7,55,526,4.25,4.3,2.68
0.3,1,11,6,63.1,57,526,4.24,4.28,2.69
0.3,5,11,6,61.3,56,526,4.28,4.3,2.63
0.3,2,11,6,60.8,61,526,4.31,4.34,2.63
0.3,2,11,6,63,55,526,4.29,4.31,2.71
0.3,1,10,7,63.3,57,526,4.22,4.25,2.68
0.51,4,14,6,59.7,58,1787,5.18,5.24,3.11
0.51,5,14,6,61.5,57,1787,5.11,5.14,3.15
0.51,5,14,6,61.9,57,1787,5.09,5.15,3.17
0.51,5,14,6,61.9,57,1787,5.11,5.13,3.17
0.51,5,14,6,61.2,55,1787,5.16,5.18,3.16
0.51,5,14,6,61.7,55,1787,5.11,5.14,3.16
0.51,5,14,6,62.1,56,1787,5.11,5.16,3.19
0.51,5,14,6,61.6,56,1787,5.15,5.17,3.18
0.51,5,14,6,62.4,55,1787,5.11,5.14,3.2
0.51,5,14,6,61.5,55,1787,5.13,5.18,3.17
0.51,5,14,6,61.9,55,1787,5.11,5.13,3.17
0.51,5,14,6,61.2,55,1787,5.13,5.17,3.15
0.51,5,14,6,60.9,56,1787,5.16,5.19,3.15
0.56,5,12,7,62.7,56,1787,5.25,5.3,3.31
0.97,3,12,3,68.5,54,1787,6.26,6.05,4.22
0.57,3,12,7,64.5,61,1788,5.23,5.19,3.36
0.59,2,13,6,62.3,55,1789,5.39,5.43,3.37
0.59,5,13,6,61.5,56,1789,5.38,5.42,3.32
0.59,5,11,6,62.6,54,1789,5.38,5.32,3.35
0.59,4,11,6,61.1,57,1789,5.43,5.4,3.31
0.99,3,8,3,73.6,60,1789,6.01,5.8,4.35
0.58,5,12,6,62.1,56,1790,5.37,5.33,3.32
0.58,5,12,6,62.1,55,1790,5.37,5.33,3.32
0.52,5,10,7,61.7,55,1790,5.21,5.17,3.2
0.53,5,11,7,61.5,57,1791,5.21,5.23,3.21
0.56,5,13,7,62.3,57,1791,5.3,5.26,3.29
0.56,5,13,7,60.8,55,1791,5.37,5.32,3.25
0.48,5,11,10,61.9,55,1791,5.03,5.08,3.13
0.56,5,13,6,61.5,57,1792,5.29,5.32,3.26
0.5,5,14,7,61.9,54,1792,5.1,5.14,3.17
0.55,4,11,7,59.4,62,1792,5.36,5.32,3.17
0.55,5,11,7,61.3,57,1792,5.28,5.25,3.23
0.55,5,13,6,61.4,56,1792,5.32,5.26,3.25
0.55,5,13,6,61.8,57,1792,5.34,5.27,3.28
0.77,4,8,6,62.3,58,1792,5.86,5.8,3.63
0.52,5,13,7,62.6,57,1793,5.15,5.11,3.21
0.52,5,13,7,62.5,56,1793,5.16,5.11,3.21
0.6,1,11,6,64.3,57,1793,5.31,5.38,3.43
0.6,1,11,6,59.8,61.9,1793,5.45,5.5,3.27
0.52,4,13,7,61.6,58,1793,5.18,5.14,3.18
0.51,2,14,6,63.1,58,1793,5.13,5.08,3.22
0.51,2,14,6,63.5,56,1793,5.1,5.07,3.23
0.51,2,14,6,63.5,56,1793,5.1,5.04,3.22
0.61,4,10,7,59.6,61,1793,5.53,5.44,3.27
0.47,2,14,7,60,59,1795,5.07,5.09,3.06
0.5,1,14,7,64.3,54,1795,5.02,5.06,3.24
0.6,5,11,6,62.1,56,1795,5.4,5.45,3.37
0.51,5,13,6,61.2,57,1795,5.13,5.16,3.15
0.55,2,14,6,62.2,60,1796,5.2,5.25,3.25
0.85,4,9,3,59.6,58,1796,6.24,6.14,3.69
0.58,5,12,6,60.6,55,1798,5.4,5.43,3.28
0.58,5,12,6,62.4,57,1798,5.31,5.33,3.32
0.52,5,10,10,61.8,55,1798,5.17,5.19,3.2
0.5,2,10,10,61,60,1799,5.08,5.12,3.11
0.55,2,14,6,62.8,57,1799,5.24,5.27,3.3
0.54,5,12,7,62.2,55,1799,5.23,5.25,3.26
0.51,4,12,7,60.3,57,1799,5.22,5.2,3.14
0.57,5,10,7,60.9,56,1800,5.34,5.36,3.26
0.53,5,12,7,61.4,57,1800,5.18,5.2,3.19
0.61,4,11,6,63,58,1800,5.43,5.4,3.41
0.5,2,13,7,60.9,58,1801,5.07,5.11,3.1
0.57,1,12,7,60,61,1801,5.35,5.38,3.22
0.53,5,13,6,61.5,56,1801,5.23,5.18,3.2
0.53,5,13,6,61.8,56,1801,5.21,5.17,3.21
0.5,4,13,7,60.4,60,1801,5.16,5.1,3.1
0.52,5,14,6,60.3,56,1802,5.27,5.24,3.17
0.73,3,8,7,64.6,60,1802,5.68,5.59,3.64
0.52,5,14,6,61.9,55,1802,5.19,5.21,3.22
0.52,5,11,7,61.2,56,1803,5.19,5.23,3.19
0.52,5,11,7,61.9,55.5,1803,5.13,5.16,3.18
0.53,5,12,6,61.6,57,1803,5.21,5.15,3.19
0.59,5,11,7,64.1,54,1803,5.37,5.3,3.42
0.5,2,14,7,62.3,60,1804,5.07,5.1,3.17
0.54,5,11,7,61.8,55.3,1804,5.22,5.24,3.23
0.61,2,12,6,62.6,60,1805,5.34,5.39,3.36
0.55,5,12,7,61.4,55,1805,5.24,5.28,3.23
1,3,9,3,68.6,56,1805,6.2,6.08,4.22
0.52,2,13,7,62.3,59,1806,5.14,5.17,3.21
0.5,2,13,7,59,60,1806,5.19,5.22,3.07
0.5,2,13,7,60,60,1806,5.13,5.2,3.1
0.5,1,13,7,58.2,61,1806,5.19,5.22,3.03
0.46,1,12,10,57.5,58,1806,5.12,5.18,2.96
0.46,1,12,10,56.2,61,1806,5.16,5.24,2.92
0.52,5,12,6,60,62,1806,5.23,5.19,3.13
0.57,2,13,6,62.1,59,1807,5.29,5.27,3.28
0.53,5,11,6,60.9,56,1807,5.25,5.21,3.18
0.51,4,14,6,62,59,1807,5.12,5.08,3.16
0.51,4,14,6,62.7,59,1807,5.09,5.05,3.18
0.51,4,14,6,62,60,1807,5.12,5.07,3.16
0.51,5,14,6,61.4,57,1807,5.16,5.13,3.16
0.5,4,14,7,62.8,58,1807,5.05,5.01,3.16
0.53,4,14,6,60.2,58,1808,5.23,5.26,3.16
0.6,4,14,6,60.9,61,1808,5.43,5.4,3.3
0.5,5,14,6,61.2,55,1808,5.12,5.07,3.12
0.96,3,10,3,60.1,62,1808,6.21,6,3.68
0.96,3,10,3,67.4,62,1808,6.13,5.96,4.08
0.62,5,10,7,63,56,1808,5.43,5.36,3.4
0.58,5,13,6,61.7,57,1809,5.42,5.35,3.32
0.58,5,13,6,62.3,54,1809,5.43,5.39,3.37
0.58,5,12,6,60.6,56,1809,5.41,5.44,3.29
0.58,5,13,6,60.6,56,1809,5.43,5.47,3.3
0.53,5,14,6,62.2,56,1809,5.17,5.18,3.22
0.54,5,11,7,61.7,56,1809,5.22,5.25,3.23
0.55,5,12,7,61.3,57,1809,5.25,5.28,3.23
0.51,5,14,7,62.2,55,1810,5.15,5.17,3.21
0.58,5,12,6,61.9,60,1811,5.32,5.35,3.3
0.7,3,10,7,67.2,55,1811,5.48,5.54,3.7
0.53,5,12,7,62.1,57,1812,5.16,5.21,3.22
0.53,5,12,7,61.8,56,1812,5.2,5.22,3.22
0.53,5,12,7,62.2,55,1812,5.17,5.22,3.23
0.53,5,12,7,62.3,55,1812,5.18,5.22,3.24
0.53,5,12,7,62,55,1812,5.15,5.2,3.21
0.51,4,14,6,61.9,62,1812,5.12,5.09,3.16
0.51,1,13,6,57.6,62,1812,5.33,5.3,3.06
0.51,2,12,7,59.9,63,1812,5.22,5.16,3.11
0.59,2,12,6,60.1,57,1813,5.44,5.48,3.28
0.54,2,12,7,61,58,1813,5.24,5.25,3.2
0.53,5,14,7,61.5,55,1813,5.19,5.22,3.2
0.53,4,11,7,60.1,58,1813,5.32,5.27,3.18
0.53,5,11,7,61.8,55,1813,5.22,5.17,3.21
0.53,5,11,7,61.9,56,1813,5.21,5.19,3.22
0.53,5,11,7,62.6,54,1813,5.19,5.16,3.24
0.53,4,11,7,62.4,58,1813,5.2,5.16,3.23
0.53,5,11,7,61.9,56,1813,5.2,5.17,3.21
0.53,5,11,7,62.1,57,1813,5.18,5.16,3.21
0.53,5,11,7,62.7,55,1813,5.18,5.16,3.24
0.53,5,13,6,60,57,1813,5.3,5.24,3.16
0.53,4,13,6,59.8,58,1813,5.27,5.26,3.15
0.53,5,13,6,61.9,55,1813,5.22,5.19,3.22
0.53,5,13,6,61.3,55,1813,5.24,5.2,3.2
0.53,5,13,6,61.4,56,1813,5.24,5.21,3.21
0.53,4,13,6,61.6,57,1813,5.21,5.18,3.2
0.53,5,13,6,61.4,56,1813,5.25,5.18,3.2
0.53,5,13,6,61.9,56,1813,5.21,5.19,3.22
0.53,5,13,6,62.7,54,1813,5.18,5.15,3.24
0.53,5,13,6,62.4,56,1813,5.2,5.16,3.23
0.53,4,13,6,60.9,60,1813,5.22,5.16,3.16
0.53,5,13,6,62.1,56,1813,5.2,5.17,3.22
0.7,4,9,6,61,59,1814,5.71,5.66,3.47
0.54,4,12,6,62.4,55,1814,5.23,5.19,3.25
0.72,4,8,6,62.6,58,1814,5.72,5.66,3.56
0.47,5,11,10,62.1,54,1814,4.99,5.02,3.11
0.7,3,9,6,66.1,56,1814,5.53,5.48,3.64
0.56,5,12,6,62.1,57,1814,5.29,5.28,3.28
0.56,5,12,6,61.6,55,1814,5.32,5.29,3.27
0.56,5,12,6,62.6,55,1814,5.29,5.25,3.3
0.56,5,12,6,61.3,54,1814,5.37,5.34,3.28
0.72,2,8,6,63.2,60,1814,5.77,5.7,3.63
0.56,3,12,6,57,67,1814,5.49,5.36,3.09
0.54,5,12,7,60.9,56,1814,5.31,5.27,3.22
0.57,5,11,7,61.6,55,1815,5.34,5.38,3.3
0.57,5,11,7,60.6,57,1815,5.38,5.41,3.27
0.52,5,11,7,62.4,56,1815,5.15,5.11,3.2
0.52,2,11,7,63.3,55,1815,5.12,5.09,3.23
0.52,4,11,7,61.7,56,1815,5.21,5.17,3.2
0.52,5,11,7,61.8,55,1815,5.21,5.17,3.21
0.52,5,11,7,61.1,55,1815,5.19,5.15,3.16
0.52,4,11,7,61.1,58,1815,5.19,5.16,3.16
0.52,5,11,7,60.9,55,1815,5.22,5.16,3.16
0.52,5,11,7,62.7,57,1815,5.15,5.12,3.22
0.52,4,11,7,62.4,59,1815,5.16,5.13,3.21
0.52,4,11,7,61.2,60,1815,5.19,5.13,3.16
0.52,5,11,7,62.3,55,1815,5.16,5.14,3.21
0.52,5,11,7,62.7,56,1815,5.16,5.14,3.23
0.52,4,11,7,62.6,59,1815,5.11,5.08,3.19
0.52,4,11,7,62.4,60,1815,5.12,5.11,3.19
0.52,5,13,6,61.1,55,1815,5.27,5.2,3.2
0.52,5,13,6,60.9,57,1815,5.23,5.21,3.18
0.52,5,13,6,59.5,57,1815,5.27,5.25,3.13
0.52,5,13,6,61.1,57,1815,5.2,5.18,3.17
0.52,4,13,6,60.3,60,1815,5.21,5.17,3.13
0.52,4,13,6,60.7,58,1815,5.21,5.17,3.15
0.52,5,13,6,61.8,55,1815,5.19,5.17,3.2
0.52,4,13,6,60.9,57,1815,5.2,5.17,3.16
0.52,5,13,6,62,55,1815,5.19,5.14,3.2
0.52,4,13,6,62.5,56,1815,5.18,5.15,3.23
0.52,5,13,6,61.7,55,1815,5.21,5.16,3.2
0.52,5,13,6,61.2,56,1815,5.23,5.16,3.18
0.52,5,13,6,61.9,56,1815,5.16,5.12,3.18
0.52,4,13,6,62.3,57,1815,5.17,5.1,3.2
0.52,5,13,6,62.2,56,1815,5.15,5.11,3.19
0.52,5,13,6,62.6,57,1815,5.17,5.09,3.21
0.62,2,11,6,63.2,55,1815,5.42,5.4,3.42
0.3,5,10,7,62.5,56,526,4.24,4.27,2.66
0.3,5,11,6,62.5,53,526,4.27,4.3,2.68
0.3,4,11,6,61.6,60,526,4.28,4.33,2.65
0.3,2,10,7,60.4,61,526,4.27,4.31,2.59
0.3,4,9,7,61.9,59,527,4.31,4.24,2.65
